ADVID,DATE,HOUR,PRODID,IMPRESSIONS,POSITION,BID,CLICKS,COST,BOOKINGS,REVENUE,BUDGET,PRICE,DAY,WEEK,CR,CTR,WEEKDAY
3,2024-01-25,11,2,894,3.0,7.0,66,462.0,5,350,6401561.16,12,44,6,0.07575757575757576,0.0738255033557047,Thursday
3,2024-01-25,11,3,1328,4.0,5.0,21,74.12,2,24,6401561.16,12,44,6,0.09523809523809523,0.01581325301204819,Thursday
3,2024-01-25,12,1,357,2.0,14.0,47,535.58,19,133,6400581.42,7,44,6,0.40425531914893614,0.13165266106442577,Thursday
3,2024-01-25,12,2,859,3.0,7.0,54,344.28,19,133,6400581.42,7,44,6,0.35185185185185186,0.06286379511059371,Thursday
3,2024-01-25,12,3,1569,4.0,5.0,23,99.87,4,28,6400581.42,7,44,6,0.17391304347826086,0.014659018483110261,Thursday
3,2024-01-25,13,1,374,4.0,14.0,31,394.21,10,50,6399625.89,5,44,6,0.3225806451612903,0.08288770053475936,Thursday
3,2024-01-25,13,2,900,4.0,7.0,49,313.73,11,66,6399625.89,6,44,6,0.22448979591836735,0.05444444444444444,Thursday
3,2024-01-25,13,3,1659,3.0,5.0,55,247.59,8,64,6399625.89,8,44,6,0.14545454545454545,0.033152501506931886,Thursday
3,2024-01-26,0,1,86,1.0,14.0,12,84.0,0,0,119514.78,95,45,6,0.0,0.13953488372093023,Friday
3,2024-01-26,0,2,253,1.0,7.0,41,164.0,0,0,119514.78,75,45,6,0.0,0.16205533596837945,Friday
3,2024-01-26,0,3,379,1.0,5.0,68,237.22,1,65,119514.78,65,45,6,0.014705882352941176,0.17941952506596306,Friday
3,2024-01-26,1,1,62,1.0,14.0,14,91.0,0,0,119175.81,95,45,6,0.0,0.22580645161290322,Friday
3,2024-01-26,1,2,125,1.0,7.0,25,87.5,0,0,119175.81,75,45,6,0.0,0.2,Friday
3,2024-01-26,1,3,270,1.0,5.0,46,160.47,1,65,119175.81,65,45,6,0.021739130434782608,0.17037037037037037,Friday
3,2024-01-26,2,1,50,1.0,14.0,6,39.0,0,0,118944.67,95,45,6,0.0,0.12,Friday
3,2024-01-26,2,2,132,1.0,7.0,24,84.0,1,75,118944.67,75,45,6,0.041666666666666664,0.18181818181818182,Friday
3,2024-01-26,2,3,194,1.0,5.0,31,108.14,0,0,118944.67,65,45,6,0.0,0.15979381443298968,Friday
3,2024-01-26,3,1,53,1.0,14.0,9,58.5,0,0,118761.17,95,45,6,0.0,0.16981132075471697,Friday
3,2024-01-26,3,2,110,1.0,7.0,22,77.0,0,0,118761.17,75,45,6,0.0,0.2,Friday
3,2024-01-26,3,3,158,1.0,5.0,24,48.0,0,0,118761.17,65,45,6,0.0,0.1518987341772152,Friday
3,2024-01-26,4,1,57,1.0,14.0,11,71.5,0,0,118565.17,95,45,6,0.0,0.19298245614035087,Friday
3,2024-01-26,4,2,155,1.0,7.0,23,80.5,0,0,118565.17,75,45,6,0.0,0.14838709677419354,Friday
3,2024-01-26,4,3,183,1.0,5.0,22,44.0,0,0,118565.17,65,45,6,0.0,0.12021857923497267,Friday
3,2024-01-26,5,1,169,1.0,14.0,29,261.0,3,285,117562.17,95,45,6,0.10344827586206896,0.17159763313609466,Friday
3,2024-01-26,5,2,449,1.0,7.0,71,355.0,3,225,117562.17,75,45,6,0.04225352112676056,0.15812917594654788,Friday
3,2024-01-26,5,3,807,1.0,5.0,129,387.0,5,325,117562.17,65,45,6,0.03875968992248062,0.15985130111524162,Friday
3,2024-01-26,6,1,305,1.0,14.0,46,458.35,5,475,115726.8,95,45,6,0.10869565217391304,0.15081967213114755,Friday
3,2024-01-26,6,2,776,1.0,7.0,137,766.53,3,225,115726.8,75,45,6,0.021897810218978103,0.17654639175257733,Friday
3,2024-01-26,6,3,1217,1.0,5.0,175,610.49,4,260,115726.8,65,45,6,0.022857142857142857,0.1437962202136401,Friday
3,2024-01-26,7,1,392,1.0,14.0,55,646.75,5,475,113217.82,95,45,6,0.09090909090909091,0.14030612244897958,Friday
3,2024-01-26,7,2,905,1.0,7.0,145,942.5,10,750,113217.82,75,45,6,0.06896551724137931,0.16022099447513813,Friday
3,2024-01-26,7,3,1387,1.0,5.0,223,919.73,14,910,113217.82,65,45,6,0.06278026905829596,0.16077865897620763,Friday
3,2024-01-26,8,1,345,1.0,14.0,55,704.15,9,855,110516.21,95,45,6,0.16363636363636364,0.15942028985507245,Friday
3,2024-01-26,8,2,993,1.0,7.0,152,988.0,10,750,110516.21,75,45,6,0.06578947368421052,0.15307150050352467,Friday
3,2024-01-26,8,3,1402,1.0,5.0,250,1009.46,17,1105,110516.21,65,45,6,0.068,0.1783166904422254,Friday
3,2024-01-26,9,1,329,1.0,14.0,36,414.0,0,0,108424.71,95,45,6,0.0,0.1094224924012158,Friday
3,2024-01-26,9,2,965,1.0,7.0,159,1033.5,10,750,108424.71,75,45,6,0.06289308176100629,0.16476683937823836,Friday
3,2024-01-26,9,3,1012,1.0,5.0,161,644.0,12,780,108424.71,65,45,6,0.07453416149068323,0.1590909090909091,Friday
3,2024-01-26,10,1,306,1.0,14.0,45,502.13,6,570,106653.94,95,45,6,0.13333333333333333,0.14705882352941177,Friday
3,2024-01-26,10,2,756,1.0,7.0,125,853.09,9,675,106653.94,75,45,6,0.072,0.16534391534391535,Friday
3,2024-01-26,10,3,1342,2.0,5.0,117,415.55,5,325,106653.94,65,45,6,0.042735042735042736,0.08718330849478391,Friday
3,2024-01-26,11,1,338,1.0,14.0,47,524.45,5,475,104830.77,95,45,6,0.10638297872340426,0.1390532544378698,Friday
3,2024-01-26,11,2,872,1.0,7.0,151,1030.54,7,525,104830.77,75,45,6,0.046357615894039736,0.1731651376146789,Friday
3,2024-01-26,11,3,1016,2.0,5.0,73,268.19,1,65,104830.77,65,45,6,0.0136986301369863,0.0718503937007874,Friday
3,2024-01-26,12,1,359,2.0,14.0,51,611.37,5,475,102568.4,95,45,6,0.09803921568627451,0.14206128133704735,Friday
3,2024-01-26,12,2,980,1.0,7.0,182,1183.0,10,750,102568.4,75,45,6,0.054945054945054944,0.18571428571428572,Friday
3,2024-01-26,12,3,1519,2.0,5.0,117,468.0,5,325,102568.4,65,45,6,0.042735042735042736,0.07702435813034891,Friday
3,2024-01-26,13,1,424,2.0,14.0,54,699.05,7,665,100328.56,95,45,6,0.12962962962962962,0.12735849056603774,Friday
3,2024-01-26,13,2,824,1.0,7.0,139,903.5,14,1050,100328.56,75,45,6,0.10071942446043165,0.16868932038834952,Friday
3,2024-01-26,13,3,1700,2.0,5.0,140,637.29,12,780,100328.56,65,45,6,0.08571428571428572,0.08235294117647059,Friday
3,2024-01-26,14,1,362,2.0,14.0,43,563.3,6,570,98298.62,95,45,6,0.13953488372093023,0.11878453038674033,Friday
3,2024-01-26,14,2,902,1.0,7.0,158,1076.52,13,975,98298.62,75,45,6,0.08227848101265822,0.17516629711751663,Friday
3,2024-01-26,14,3,1202,2.0,5.0,90,390.12,6,390,98298.62,65,45,6,0.06666666666666667,0.07487520798668885,Friday
3,2024-01-26,15,1,419,2.0,14.0,48,662.12,9,855,96160.26,95,45,6,0.1875,0.11455847255369929,Friday
3,2024-01-26,15,2,979,2.0,7.0,116,778.65,7,525,96160.26,75,45,6,0.0603448275862069,0.118488253319714,Friday
3,2024-01-26,15,3,1944,2.0,5.0,163,697.59,9,585,96160.26,65,45,6,0.05521472392638037,0.08384773662551441,Friday
3,2024-01-26,17,1,450,3.0,14.0,45,589.91,3,285,94204.66,95,45,6,0.06666666666666667,0.1,Friday
3,2024-01-26,17,2,1098,2.0,7.0,120,821.36,18,1350,94204.66,75,45,6,0.15,0.1092896174863388,Friday
3,2024-01-26,17,3,1353,2.0,5.0,112,544.32,2,130,94204.66,65,45,6,0.017857142857142856,0.0827790096082779,Friday
3,2024-01-26,18,1,418,4.0,14.0,18,242.68,1,95,93325.3,95,45,6,0.05555555555555555,0.0430622009569378,Friday
3,2024-01-26,18,2,1174,5.0,7.0,44,299.23,3,225,93325.3,75,45,6,0.06818181818181818,0.03747870528109029,Friday
3,2024-01-26,18,3,1712,3.0,5.0,69,337.45,4,260,93325.3,65,45,6,0.057971014492753624,0.04030373831775701,Friday
3,2024-01-26,20,1,416,2.0,14.0,59,770.9,13,1235,91270.85,95,45,6,0.22033898305084745,0.14182692307692307,Friday
3,2024-01-26,20,2,927,2.0,7.0,113,753.0,9,675,91270.85,75,45,6,0.07964601769911504,0.12189859762675297,Friday
3,2024-01-26,20,3,1385,2.0,5.0,110,530.56,7,455,91270.85,65,45,6,0.06363636363636363,0.07942238267148015,Friday
3,2024-01-26,21,1,371,1.0,14.0,58,729.16,6,570,88321.58,95,45,6,0.10344827586206896,0.15633423180592992,Friday
3,2024-01-26,21,2,934,1.0,7.0,169,1013.1,16,1200,88321.58,75,45,6,0.09467455621301775,0.1809421841541756,Friday
3,2024-01-26,21,3,1760,1.0,5.0,283,1207.01,17,1105,88321.58,65,45,6,0.06007067137809187,0.16079545454545455,Friday
3,2024-01-26,22,1,289,1.0,14.0,47,493.5,3,285,87016.32,95,45,6,0.06382978723404255,0.16262975778546712,Friday
3,2024-01-26,22,2,697,2.0,7.0,93,511.5,4,300,87016.32,75,45,6,0.043010752688172046,0.133428981348637,Friday
3,2024-01-26,22,3,1029,2.0,5.0,82,300.26,5,325,87016.32,65,45,6,0.06097560975609756,0.07968901846452867,Friday
3,2024-01-26,23,1,169,1.0,14.0,25,200.0,0,0,86527.32,95,45,6,0.0,0.14792899408284024,Friday
3,2024-01-26,23,2,358,2.0,7.0,43,215.0,4,300,86527.32,75,45,6,0.09302325581395349,0.12011173184357542,Friday
3,2024-01-26,23,3,495,2.0,5.0,37,74.0,1,65,86527.32,65,45,6,0.02702702702702703,0.07474747474747474,Friday
3,2024-01-27,0,1,304,2.0,7.74,43,252.46,1,95,85856.24,95,46,6,0.023255813953488372,0.14144736842105263,Saturday
3,2024-01-27,0,2,654,2.0,4.62,68,211.87,3,225,85856.24,75,46,6,0.04411764705882353,0.10397553516819572,Saturday
3,2024-01-27,0,3,1194,2.0,3.57,93,206.74,2,130,85856.24,65,46,6,0.021505376344086023,0.07788944723618091,Saturday
3,2024-01-27,1,1,170,2.0,6.69,9,49.5,1,95,85540.36,95,46,6,0.1111111111111111,0.052941176470588235,Saturday
3,2024-01-27,1,2,522,2.0,4.05,67,167.5,3,225,85540.36,75,46,6,0.04477611940298507,0.12835249042145594,Saturday
3,2024-01-27,1,3,828,2.0,3.05,70,98.88,0,0,85540.36,65,46,6,0.0,0.08454106280193237,Saturday
3,2024-01-27,2,1,138,3.0,5.03,14,46.49,0,0,85312.07,95,46,6,0.0,0.10144927536231885,Saturday
3,2024-01-27,2,2,426,2.0,3.09,43,107.5,1,75,85312.07,75,46,6,0.023255813953488372,0.10093896713615023,Saturday
3,2024-01-27,2,3,658,2.0,2.36,60,74.3,0,0,85312.07,65,46,6,0.0,0.0911854103343465,Saturday
3,2024-01-27,3,1,129,3.0,4.12,11,30.07,0,0,85128.5,95,46,6,0.0,0.08527131782945736,Saturday
3,2024-01-27,3,2,323,2.0,2.71,41,102.5,1,75,85128.5,75,46,6,0.024390243902439025,0.12693498452012383,Saturday
3,2024-01-27,3,3,507,2.0,2.22,51,51.0,0,0,85128.5,65,46,6,0.0,0.10059171597633136,Saturday
3,2024-01-27,4,1,99,3.0,3.78,14,28.78,0,0,85034.72,95,46,6,0.0,0.1414141414141414,Saturday
3,2024-01-27,4,2,235,3.0,2.28,21,42.0,1,75,85034.72,75,46,6,0.047619047619047616,0.08936170212765958,Saturday
3,2024-01-27,4,3,355,2.0,1.94,23,23.0,1,65,85034.72,65,46,6,0.043478260869565216,0.0647887323943662,Saturday
3,2024-01-27,5,1,100,4.0,2.68,8,19.61,0,0,84991.28,95,46,6,0.0,0.08,Saturday
3,2024-01-27,5,2,268,4.0,1.89,9,11.83,0,0,84991.28,75,46,6,0.0,0.033582089552238806,Saturday
3,2024-01-27,5,3,372,3.0,1.65,12,12.0,0,0,84991.28,65,46,6,0.0,0.03225806451612903,Saturday
3,2024-01-27,6,1,185,9.0,3.53,5,17.42,0,0,84876.76,95,46,6,0.0,0.02702702702702703,Saturday
3,2024-01-27,6,2,508,4.0,2.15,26,55.04,1,75,84876.76,75,46,6,0.038461538461538464,0.051181102362204724,Saturday
3,2024-01-27,6,3,683,3.0,1.77,30,42.06,0,0,84876.76,65,46,6,0.0,0.043923865300146414,Saturday
3,2024-01-27,7,1,305,9.0,4.96,5,24.06,0,0,84660.94,95,46,6,0.0,0.01639344262295082,Saturday
3,2024-01-27,7,2,723,6.0,3.05,19,57.86,1,75,84660.94,75,46,6,0.05263157894736842,0.02627939142461964,Saturday
3,2024-01-27,7,3,1106,3.0,2.29,61,133.89,0,0,84660.94,65,46,6,0.0,0.05515370705244123,Saturday
3,2024-01-27,8,1,372,10.0,6.88,9,36.0,1,95,84254.89,95,46,6,0.1111111111111111,0.024193548387096774,Saturday
3,2024-01-27,8,2,941,8.0,3.98,12,46.05,0,0,84254.89,75,46,6,0.0,0.012752391073326248,Saturday
3,2024-01-27,8,3,1596,2.0,3.26,108,324.0,3,195,84254.89,65,46,6,0.027777777777777776,0.06766917293233082,Saturday
3,2024-01-27,9,1,489,8.0,8.96,12,105.72,0,0,82898.21,95,46,6,0.0,0.024539877300613498,Saturday
3,2024-01-27,9,2,1116,7.0,5.11,18,91.61,1,75,82898.21,75,46,6,0.05555555555555555,0.016129032258064516,Saturday
3,2024-01-27,9,3,1921,1.0,3.59,325,1159.35,9,585,82898.21,65,46,6,0.027692307692307693,0.1691827173347215,Saturday
3,2024-01-27,10,1,567,8.0,10.75,11,99.0,0,0,81177.33,95,46,6,0.0,0.019400352733686066,Saturday
3,2024-01-27,10,2,1206,6.0,5.57,18,98.45,1,75,81177.33,75,46,6,0.05555555555555555,0.014925373134328358,Saturday
3,2024-01-27,10,3,2150,1.0,4.39,368,1523.42,20,1300,81177.33,65,46,6,0.05434782608695652,0.17116279069767443,Saturday
3,2024-01-27,11,1,608,5.0,12.36,31,376.44,6,570,78025.58,95,46,6,0.1935483870967742,0.05098684210526316,Saturday
3,2024-01-27,11,2,1687,2.0,6.61,194,1281.17,15,1125,78025.58,75,46,6,0.07731958762886598,0.11499703615886188,Saturday
3,2024-01-27,11,3,1968,1.0,5.46,314,1494.14,28,1820,78025.58,65,46,6,0.08917197452229299,0.15955284552845528,Saturday
3,2024-01-27,12,1,617,2.0,13.2,72,950.28,9,855,73357.18,95,46,6,0.125,0.1166936790923825,Saturday
3,2024-01-27,12,2,1405,1.0,7.4,231,1616.59,21,1575,73357.18,75,46,6,0.09090909090909091,0.16441281138790034,Saturday
3,2024-01-27,12,3,2568,1.0,5.41,411,2101.53,23,1495,73357.18,65,46,6,0.05596107055961071,0.16004672897196262,Saturday
3,2024-01-27,13,1,653,3.0,14.26,61,860.65,6,570,68213.47,95,46,6,0.09836065573770492,0.09341500765696784,Saturday
3,2024-01-27,13,2,1521,1.0,7.68,262,1872.88,21,1575,68213.47,75,46,6,0.08015267175572519,0.1722550953320184,Saturday
3,2024-01-27,13,3,2898,1.0,5.75,465,2410.19,30,1950,68213.47,65,46,6,0.06451612903225806,0.16045548654244307,Saturday
3,2024-01-27,14,1,684,2.0,14.69,86,1220.58,15,1425,63328.42,95,46,6,0.1744186046511628,0.12573099415204678,Saturday
3,2024-01-27,14,2,1643,1.0,7.68,275,2103.25,19,1425,63328.42,75,46,6,0.06909090909090909,0.16737674984783932,Saturday
3,2024-01-27,14,3,2097,1.0,6.0,312,1561.22,18,1170,63328.42,65,46,6,0.057692307692307696,0.14878397711015737,Saturday
3,2024-01-27,15,1,660,1.0,14.72,100,1389.6,15,1425,59143.55,95,46,6,0.15,0.15151515151515152,Saturday
3,2024-01-27,15,2,1539,1.0,7.44,244,1775.94,15,1125,59143.55,75,46,6,0.06147540983606557,0.1585445094217024,Saturday
3,2024-01-27,15,3,2859,2.0,5.43,208,1019.33,13,845,59143.55,65,46,6,0.0625,0.07275271073802028,Saturday
3,2024-01-27,16,1,645,2.0,14.3,65,903.25,7,665,54005.65,95,46,6,0.1076923076923077,0.10077519379844961,Saturday
3,2024-01-27,16,2,1613,1.0,7.46,253,1757.27,25,1875,54005.65,75,46,6,0.09881422924901186,0.1568505889646621,Saturday
3,2024-01-27,16,3,3089,1.0,5.3,512,2477.38,22,1430,54005.65,65,46,6,0.04296875,0.16574943347361606,Saturday
3,2024-01-27,17,1,570,2.0,15.0,73,1044.24,4,380,48972.68,95,46,6,0.0547945205479452,0.1280701754385965,Saturday
3,2024-01-27,17,2,1560,1.0,8.0,250,1869.87,22,1650,48972.68,75,46,6,0.088,0.16025641025641027,Saturday
3,2024-01-27,17,3,2804,1.0,5.95,461,2118.86,31,2015,48972.68,65,46,6,0.06724511930585683,0.1644079885877318,Saturday
3,2024-01-27,18,1,590,1.0,14.49,93,1322.55,16,1520,43997.42,95,46,6,0.17204301075268819,0.1576271186440678,Saturday
3,2024-01-27,18,2,1401,1.0,7.62,239,1620.42,20,1500,43997.42,75,46,6,0.08368200836820083,0.17059243397573162,Saturday
3,2024-01-27,18,3,2715,1.0,5.99,431,2032.3,25,1625,43997.42,65,46,6,0.058004640371229696,0.1587476979742173,Saturday
3,2024-01-27,19,1,517,1.0,13.79,90,1151.29,9,855,40371.74,95,46,6,0.1,0.17408123791102514,Saturday
3,2024-01-27,19,2,1371,1.0,6.96,237,1376.39,17,1275,40371.74,75,46,6,0.07172995780590717,0.17286652078774617,Saturday
3,2024-01-27,19,3,1555,1.0,5.14,244,1098.0,13,845,40371.74,65,46,6,0.05327868852459016,0.15691318327974277,Saturday
3,2024-01-27,20,1,389,1.0,11.52,45,495.0,3,285,37589.74,95,46,6,0.06666666666666667,0.11568123393316196,Saturday
3,2024-01-27,20,2,1201,1.0,6.28,226,1243.0,10,750,37589.74,75,46,6,0.04424778761061947,0.18817651956702747,Saturday
3,2024-01-27,20,3,1379,1.0,4.6,232,1044.0,7,455,37589.74,65,46,6,0.03017241379310345,0.16823785351704135,Saturday
3,2024-01-27,21,1,384,2.0,10.39,43,387.0,4,380,36408.28,95,46,6,0.09302325581395349,0.11197916666666667,Saturday
3,2024-01-27,21,2,889,2.0,5.38,93,441.75,6,450,36408.28,75,46,6,0.06451612903225806,0.1046119235095613,Saturday
3,2024-01-27,21,3,1395,2.0,4.35,115,352.71,2,130,36408.28,65,46,6,0.017391304347826087,0.08243727598566308,Saturday
3,2024-01-27,22,1,368,3.0,9.32,38,334.78,0,0,34904.4,95,46,6,0.0,0.10326086956521739,Saturday
3,2024-01-27,22,2,1148,2.0,5.03,152,740.59,6,450,34904.4,75,46,6,0.039473684210526314,0.13240418118466898,Saturday
3,2024-01-27,22,3,1642,2.0,4.03,128,428.51,5,325,34904.4,65,46,6,0.0390625,0.0779537149817296,Saturday
3,2024-01-27,23,1,325,1.0,9.43,46,419.06,3,285,33472.68,95,46,6,0.06521739130434782,0.14153846153846153,Saturday
3,2024-01-27,23,2,821,1.0,5.31,152,743.28,8,600,33472.68,75,46,6,0.05263157894736842,0.1851400730816078,Saturday
3,2024-01-27,23,3,1453,2.0,3.91,111,269.38,4,260,33472.68,65,46,6,0.036036036036036036,0.07639366827253957,Saturday
3,2024-01-28,0,1,258,2.0,6.73,30,189.29,1,100,32843.09,100,47,6,0.03333333333333333,0.11627906976744186,Sunday
3,2024-01-28,0,2,634,2.0,3.72,81,252.9,3,225,32843.09,75,47,6,0.037037037037037035,0.1277602523659306,Sunday
3,2024-01-28,0,3,1241,2.0,2.47,86,187.41,2,130,32843.09,65,47,6,0.023255813953488372,0.0692989524576954,Sunday
3,2024-01-28,1,1,195,2.0,5.81,30,165.0,2,190,32405.94,95,47,6,0.06666666666666667,0.15384615384615385,Sunday
3,2024-01-28,1,2,578,2.0,2.84,63,157.5,1,85,32405.94,85,47,6,0.015873015873015872,0.10899653979238755,Sunday
3,2024-01-28,1,3,961,2.0,2.2,73,114.65,2,130,32405.94,65,47,6,0.0273972602739726,0.07596253902185224,Sunday
3,2024-01-28,2,1,119,3.0,4.15,8,29.06,0,0,32253.4,95,47,6,0.0,0.06722689075630252,Sunday
3,2024-01-28,2,2,460,3.0,2.15,38,71.32,3,255,32253.4,85,47,6,0.07894736842105263,0.08260869565217391,Sunday
3,2024-01-28,2,3,642,2.0,1.5,43,52.16,0,0,32253.4,65,47,6,0.0,0.06697819314641744,Sunday
3,2024-01-28,3,1,138,3.0,3.23,13,37.78,0,0,32143.98,95,47,6,0.0,0.09420289855072464,Sunday
3,2024-01-28,3,2,274,3.0,1.67,15,20.64,0,0,32143.98,85,47,6,0.0,0.05474452554744526,Sunday
3,2024-01-28,3,3,491,2.0,1.11,51,51.0,1,65,32143.98,65,47,6,0.0196078431372549,0.10386965376782077,Sunday
3,2024-01-28,4,1,92,3.0,2.47,7,14.61,0,0,32114.42,95,47,6,0.0,0.07608695652173914,Sunday
3,2024-01-28,4,2,239,3.0,1.3,10,10.17,0,0,32114.42,85,47,6,0.0,0.04184100418410042,Sunday
3,2024-01-28,4,3,340,3.0,0.89,7,4.78,0,0,32114.42,65,47,6,0.0,0.020588235294117647,Sunday
3,2024-01-28,5,1,125,10.0,1.84,2,0.1,0,0,32114.22,95,47,6,0.0,0.016,Sunday
3,2024-01-28,5,2,341,10.0,0.97,2,0.1,0,0,32114.22,85,47,6,0.0,0.005865102639296188,Sunday
3,2024-01-28,5,3,452,10.0,0.71,0,0.0,0,0,32114.22,65,47,6,0.0,0.0,Sunday
3,2024-01-28,6,1,184,11.0,2.43,2,0.1,0,0,32113.12,95,47,6,0.0,0.010869565217391304,Sunday
3,2024-01-28,6,2,442,10.0,1.18,1,1.0,0,0,32113.12,85,47,6,0.0,0.0022624434389140274,Sunday
3,2024-01-28,6,3,787,11.0,0.97,0,0.0,0,0,32113.12,65,47,6,0.0,0.0,Sunday
3,2024-01-28,7,1,274,11.0,3.84,7,0.35,1,95,32112.72,95,47,6,0.14285714285714285,0.025547445255474453,Sunday
3,2024-01-28,7,2,665,11.0,1.96,1,0.05,0,0,32112.72,85,47,6,0.0,0.0015037593984962407,Sunday
3,2024-01-28,7,3,1313,10.0,1.44,0,0.0,0,0,32112.72,65,47,6,0.0,0.0,Sunday
3,2024-01-28,8,1,384,10.0,6.21,4,16.0,1,95,32094.4,95,47,6,0.25,0.010416666666666666,Sunday
3,2024-01-28,8,2,954,11.0,2.95,1,0.05,0,0,32094.4,85,47,6,0.0,0.0010482180293501049,Sunday
3,2024-01-28,8,3,1364,9.0,2.33,1,2.27,0,0,32094.4,65,47,6,0.0,0.0007331378299120235,Sunday
3,2024-01-28,9,1,504,10.0,7.81,7,28.0,0,0,32029.4,95,47,6,0.0,0.013888888888888888,Sunday
3,2024-01-28,9,2,1210,10.0,4.16,8,28.0,1,85,32029.4,85,47,6,0.125,0.006611570247933884,Sunday
3,2024-01-28,9,3,2213,8.0,3.03,3,9.0,0,0,32029.4,85,47,6,0.0,0.0013556258472661546,Sunday
3,2024-01-28,10,1,587,8.0,10.0,9,81.0,3,285,31865.16,95,47,6,0.3333333333333333,0.015332197614991482,Sunday
3,2024-01-28,10,2,1263,7.0,5.0,16,77.24,0,0,31865.16,75,47,6,0.0,0.012668250197941409,Sunday
3,2024-01-28,10,3,1910,9.0,3.64,3,6.0,0,0,31865.16,85,47,6,0.0,0.0015706806282722514,Sunday
3,2024-01-28,11,1,587,8.0,11.33,16,176.0,1,110,31468.97,110,47,6,0.0625,0.027257240204429302,Sunday
3,2024-01-28,11,2,1401,6.0,6.25,32,189.17,1,75,31468.97,75,47,6,0.03125,0.022840827980014276,Sunday
3,2024-01-28,11,3,2636,7.0,3.93,8,31.02,0,0,31468.97,85,47,6,0.0,0.0030349013657056147,Sunday
3,2024-01-28,12,1,659,5.0,13.3,36,477.57,10,1100,30427.08,110,47,6,0.2777777777777778,0.054628224582701064,Sunday
3,2024-01-28,12,2,1550,4.0,6.41,83,526.33,7,525,30427.08,75,47,6,0.08433734939759036,0.053548387096774196,Sunday
3,2024-01-28,12,3,2601,6.0,4.46,9,37.99,0,0,30427.08,85,47,6,0.0,0.0034602076124567475,Sunday
3,2024-01-28,13,1,691,11.0,0.05,8,0.4,2,220,30426.23,110,47,6,0.25,0.011577424023154847,Sunday
3,2024-01-28,13,2,1846,11.0,0.05,9,0.45,1,85,30426.23,85,47,6,0.1111111111111111,0.004875406283856988,Sunday
3,2024-01-28,13,3,2600,11.0,0.05,0,0.0,0,0,30426.23,85,47,6,0.0,0.0,Sunday
3,2024-01-28,14,1,623,11.0,0.05,11,0.55,1,110,30425.63,110,47,6,0.09090909090909091,0.01765650080256822,Sunday
3,2024-01-28,14,2,1493,11.0,0.05,1,0.05,0,0,30425.63,85,47,6,0.0,0.0006697923643670462,Sunday
3,2024-01-28,14,3,2534,11.0,0.05,0,0.0,0,0,30425.63,85,47,6,0.0,0.0,Sunday
3,2024-01-28,15,1,620,11.0,0.06,10,0.5,2,240,30424.78,120,47,6,0.2,0.016129032258064516,Sunday
3,2024-01-28,15,2,1461,11.0,0.06,7,0.35,1,95,30424.78,95,47,6,0.14285714285714285,0.004791238877481177,Sunday
3,2024-01-28,15,3,3137,11.0,0.06,0,0.0,0,0,30424.78,90,47,6,0.0,0.0,Sunday
3,2024-01-28,16,1,639,11.0,0.06,9,0.45,2,240,30424.33,120,47,6,0.2222222222222222,0.014084507042253521,Sunday
3,2024-01-28,17,1,612,11.0,0.06,9,0.45,0,0,30423.83,120,47,6,0.0,0.014705882352941176,Sunday
3,2024-01-28,17,2,1796,11.0,0.06,0,0.0,0,0,30423.83,85,47,6,0.0,0.0,Sunday
3,2024-01-28,17,3,2277,11.0,0.06,1,0.05,1,85,30423.83,85,47,6,1.0,0.0004391743522178305,Sunday
3,2024-01-28,18,1,593,11.0,0.06,12,0.6,0,0,30422.63,130,47,6,0.0,0.02023608768971332,Sunday
3,2024-01-28,18,2,1471,11.0,0.06,12,0.6,1,85,30422.63,85,47,6,0.08333333333333333,0.008157715839564922,Sunday
3,2024-01-28,18,3,2596,11.0,0.06,0,0.0,0,0,30422.63,85,47,6,0.0,0.0,Sunday
3,2024-01-28,19,1,510,11.0,0.06,7,0.35,0,0,30422.28,120,47,6,0.0,0.013725490196078431,Sunday
3,2024-01-28,20,1,447,11.0,0.06,6,0.3,1,110,30421.83,110,47,6,0.16666666666666666,0.013422818791946308,Sunday
3,2024-01-28,20,2,1202,11.0,0.06,3,0.15,1,75,30421.83,75,47,6,0.3333333333333333,0.0024958402662229617,Sunday
3,2024-01-28,20,3,1646,11.0,0.06,0,0.0,0,0,30421.83,85,47,6,0.0,0.0,Sunday
3,2024-01-28,21,1,406,11.0,0.06,4,0.2,0,0,30421.48,110,47,6,0.0,0.009852216748768473,Sunday
3,2024-01-28,21,2,1032,11.0,0.06,3,0.15,0,0,30421.48,75,47,6,0.0,0.0029069767441860465,Sunday
3,2024-01-28,21,3,1360,11.0,0.06,0,0.0,0,0,30421.48,75,47,6,0.0,0.0,Sunday
3,2024-01-28,22,1,438,11.0,0.06,6,0.3,0,0,30421.13,110,47,6,0.0,0.0136986301369863,Sunday
3,2024-01-28,22,2,861,11.0,0.06,1,0.05,0,0,30421.13,75,47,6,0.0,0.0011614401858304297,Sunday
3,2024-01-28,22,3,1698,11.0,0.06,0,0.0,0,0,30421.13,75,47,6,0.0,0.0,Sunday
3,2024-01-28,23,1,371,11.0,0.06,5,0.25,0,0,30420.78,110,47,6,0.0,0.013477088948787063,Sunday
3,2024-01-28,23,2,777,11.0,0.06,2,0.1,0,0,30420.78,75,47,6,0.0,0.002574002574002574,Sunday
3,2024-01-28,23,3,1573,11.0,0.06,0,0.0,0,0,30420.78,65,47,6,0.0,0.0,Sunday
